date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:00:16	30927/30927	---M--	200	added ('OK')	application/pdf	etag:%2278cf-4becbe2d39c00%22	http://www.lithoguru.com/scientist/training/Optimization_Outline.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/training/Optimization_Outline.pdf	(from http://www.lithoguru.com/scientist/training.html)
04:00:17	28478/28478	---M--	200	added ('OK')	application/pdf	etag:%226f3e-4becbe2d39c00%22	http://www.lithoguru.com/scientist/training/RET_Outline.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/training/RET_Outline.pdf	(from http://www.lithoguru.com/scientist/training.html)
04:00:19	39606/39606	---M--	200	added ('OK')	application/pdf	etag:%229ab6-445f171788000%22	http://www.lithoguru.com/textbook/Syllabus.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/textbook/Syllabus.pdf	(from http://www.lithoguru.com/scientist/training.html)
04:00:20	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:18%20GMT	http://www.lithoguru.com/css/images/arrow.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/arrow.gif	(from http://www.lithoguru.com/css/default.css)
04:00:20	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:18%20GMT	http://www.lithoguru.com/css/images/life-blog.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/life-blog.gif	(from http://www.lithoguru.com/css/default.css)
04:00:20	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:18%20GMT	http://www.lithoguru.com/css/images/dot.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/dot.gif	(from http://www.lithoguru.com/css/default.css)
04:00:20	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:19%20GMT	http://www.lithoguru.com/css/images/bgcategory.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/bgcategory.gif	(from http://www.lithoguru.com/css/default.css)
04:00:21	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:19%20GMT	http://www.lithoguru.com/css/images/bgpostedby.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/bgpostedby.gif	(from http://www.lithoguru.com/css/default.css)
04:00:21	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:19%20GMT	http://www.lithoguru.com/css/images/bgcomment.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/bgcomment.gif	(from http://www.lithoguru.com/css/default.css)
04:00:21	54073/54073	---M--	200	added ('OK')	image/gif	etag:%22d339-40b8ed560e000%22	http://www.lithoguru.com/images/resume.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/resume.gif	(from http://www.lithoguru.com/scientist/about.html)
04:00:21	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:19%20GMT	http://www.lithoguru.com/css/images/bgedit.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/bgedit.gif	(from http://www.lithoguru.com/css/default.css)
04:00:22	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:20%20GMT	http://www.lithoguru.com/css/images/dotv.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/dotv.gif	(from http://www.lithoguru.com/css/default.css)
04:00:22	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:20%20GMT	http://www.lithoguru.com/css/images/commentquote01.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/commentquote01.gif	(from http://www.lithoguru.com/css/default.css)
04:00:22	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:20%20GMT	http://www.lithoguru.com/css/images/commentquote02.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/commentquote02.gif	(from http://www.lithoguru.com/css/default.css)
04:00:22	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:20%20GMT	http://www.lithoguru.com/css/images/dt-bg.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/dt-bg.gif	(from http://www.lithoguru.com/css/default.css)
04:00:22	42893/42893	---M--	200	added ('OK')	image/gif	etag:%22a78d-4320f1d0afc00%22	http://www.lithoguru.com/images/textbook.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/textbook.gif	(from http://www.lithoguru.com/fractilia/)
04:00:22	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:21%20GMT	http://www.lithoguru.com/css/images/shadow.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/shadow.gif	(from http://www.lithoguru.com/css/default.css)
04:00:23	53714/53714	---M--	200	added ('OK')	image/jpeg	etag:%22d1d2-4ab9f718c1c00%22	http://www.lithoguru.com/images/Photos/Chris%20Mack%202011.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/Chris%20Mack%202011.jpg	(from http://www.lithoguru.com/scientist/about.html)
04:00:23	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:21%20GMT	http://www.lithoguru.com/css/images/corner_br.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/corner_br.gif	(from http://www.lithoguru.com/css/default.css)
04:00:23	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2020:00:21%20GMT	http://www.lithoguru.com/css/images/corner_tr.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/css/images/corner_tr.gif	(from http://www.lithoguru.com/css/default.css)
04:00:29	30991/30991	---M--	200	added ('OK')	image/jpeg	etag:%22790f-4f956ba99fc00%22	http://www.lithoguru.com/images/Mack%20in%20Kanji.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Mack%20in%20Kanji.jpg	(from http://www.lithoguru.com/contact.html)
04:00:29	7362/7362	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2020:00:27%20GMT	http://www.lithoguru.com/textbook/TOC.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/textbook/TOC.html	(from http://www.lithoguru.com/textbook/)
04:00:29	2839/2839	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2020:00:28%20GMT	http://www.lithoguru.com/textbook/errata.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/textbook/errata.html	(from http://www.lithoguru.com/textbook/)
04:00:30	4753/4753	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2020:00:28%20GMT	http://www.lithoguru.com/textbook/For_instructors.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/textbook/For_instructors.html	(from http://www.lithoguru.com/textbook/)
04:00:30	6544/6544	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2020:00:28%20GMT	http://www.lithoguru.com/textbook/labs.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/textbook/labs.html	(from http://www.lithoguru.com/textbook/)
04:00:30	4652/4652	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2020:00:28%20GMT	http://www.lithoguru.com/textbook/library.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/textbook/library.html	(from http://www.lithoguru.com/textbook/)
04:00:31	46028/46028	---M--	200	added ('OK')	image/gif	etag:%22b3cc-40b8ed560e000%22	http://www.lithoguru.com/images/contact.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/contact.gif	(from http://www.lithoguru.com/contact.html)
04:00:32	10035/10035	---M--	200	added ('OK')	image/jpeg	etag:%222733-5916de98347a9%22	http://www.lithoguru.com/gentleman/essays/clip_image002.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/essays/clip_image002.jpg	(from http://www.lithoguru.com/gentleman/essays/Gilgamesh.html)
04:00:33	54656/54656	---M--	200	added ('OK')	image/jpeg	etag:%22d580-43c1e08bafc00%22	http://www.lithoguru.com/textbook/Cover_jacket_FPOOL.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/textbook/Cover_jacket_FPOOL.jpg	(from http://www.lithoguru.com/textbook/)
04:00:34	21578/21578	---M--	200	added ('OK')	image/jpeg	etag:%22544a-5916de2709eff%22	http://www.lithoguru.com/gentleman/essays/clip_image004.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/essays/clip_image004.jpg	(from http://www.lithoguru.com/gentleman/essays/Gilgamesh.html)
04:00:35	10219/10219	---M--	200	added ('OK')	image/jpeg	etag:%2227eb-5916de275eafc%22	http://www.lithoguru.com/gentleman/essays/clip_image008.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/essays/clip_image008.jpg	(from http://www.lithoguru.com/gentleman/essays/Gilgamesh.html)
04:00:35	22239/22239	---M--	200	added ('OK')	image/jpeg	etag:%2256df-5916de2737fdc%22	http://www.lithoguru.com/gentleman/essays/clip_image006.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/essays/clip_image006.jpg	(from http://www.lithoguru.com/gentleman/essays/Gilgamesh.html)
04:00:35	2480/2480	---M--	200	added ('OK')	image/gif	etag:%229b0-46d12a7dd9c00%22	http://www.lithoguru.com/gentleman/data/inflation_clip_image002.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/data/inflation_clip_image002.gif	(from http://www.lithoguru.com/gentleman/data/inflation.html)
04:00:36	1751/1751	---M--	200	added ('OK')	image/gif	etag:%226d7-46d12a7dd9c00%22	http://www.lithoguru.com/gentleman/data/inflation_clip_image004.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/data/inflation_clip_image004.gif	(from http://www.lithoguru.com/gentleman/data/inflation.html)
04:00:36	2074/2074	---M--	200	added ('OK')	image/gif	etag:%2281a-46d12a7dd9c00%22	http://www.lithoguru.com/gentleman/data/inflation_clip_image006.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/data/inflation_clip_image006.gif	(from http://www.lithoguru.com/gentleman/data/inflation.html)
04:00:36	2642/2642	---M--	200	added ('OK')	image/gif	etag:%22a52-46d12a7dd9c00%22	http://www.lithoguru.com/gentleman/data/population_clip_image002.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/data/population_clip_image002.gif	(from http://www.lithoguru.com/gentleman/data/population.html)
04:00:36	1722/1722	---M--	200	added ('OK')	image/gif	etag:%226ba-46d12a7dd9c00%22	http://www.lithoguru.com/gentleman/data/population_clip_image004.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/data/population_clip_image004.gif	(from http://www.lithoguru.com/gentleman/data/population.html)
04:00:37	1645/1645	---M--	200	added ('OK')	image/gif	etag:%2266d-46d12a7dd9c00%22	http://www.lithoguru.com/gentleman/data/population_clip_image006.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/data/population_clip_image006.gif	(from http://www.lithoguru.com/gentleman/data/population.html)
04:00:37	3737/3737	---M--	200	added ('OK')	image/gif	etag:%22e99-46d12a7dd9c00%22	http://www.lithoguru.com/gentleman/data/GDP_clip_image002.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/data/GDP_clip_image002.gif	(from http://www.lithoguru.com/gentleman/data/GDP.html)
04:00:37	3085/3085	---M--	200	added ('OK')	image/gif	etag:%22c0d-46d12a7dd9c00%22	http://www.lithoguru.com/gentleman/data/GDP_clip_image004.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/gentleman/data/GDP_clip_image004.gif	(from http://www.lithoguru.com/gentleman/data/GDP.html)
04:01:24	289779/289779	---M--	200	added ('OK')	image/gif	etag:%2246bf3-40b162254a000%22	http://www.lithoguru.com/images/scientists.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/scientists.gif	(from http://www.lithoguru.com/gentleman/optics/eight_good_men.html)
04:01:42	401944/401944	---M--	200	added ('OK')	image/gif	etag:%2262218-4d82d8991bc00%22	http://www.lithoguru.com/images/scientists2.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/scientists2.gif	(from http://www.lithoguru.com/gentleman/optics/eight_good_men.html)
04:01:51	50975/50975	---M--	200	added ('OK')	application/pdf	etag:%22c71f-4efc15889e000%22	http://www.lithoguru.com/scientist/CHE323/Errata_Campbell_4th_edition_Mack.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/CHE323/Errata_Campbell_4th_edition_Mack.pdf	(from http://www.lithoguru.com/scientist/CHE323/)
04:01:52	35685/35685	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2020:01:50%20GMT	http://www.lithoguru.com/scientist/CHE323/course.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/CHE323/course.html	(from http://www.lithoguru.com/scientist/CHE323/)
04:01:54	11803/11803	---M--	200	added ('OK')	application/pdf	etag:%222e1b-5753721d7dfc0%22	http://www.lithoguru.com/scientist/statistics/CHE384_Syllabus_Data2Decisions_18.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/CHE384_Syllabus_Data2Decisions_18.pdf	(from http://www.lithoguru.com/scientist/statistics/)
04:01:54	30832/30832	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2020:01:52%20GMT	http://www.lithoguru.com/scientist/statistics/course.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/course.html	(from http://www.lithoguru.com/scientist/statistics/)
04:01:58	19086/19086	---M--	200	added ('OK')	application/pdf	etag:%224a8e-4feaea7cf7c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Intro.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Intro.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:01	224078/224078	---M--	200	added ('OK')	application/pdf	etag:%2236b4e-51e23ac99c300%22	http://www.lithoguru.com/scientist/CHE323/CHE323_384%20Syllabus_15.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/CHE323/CHE323_384%20Syllabus_15.pdf	(from http://www.lithoguru.com/scientist/CHE323/)
04:02:02	24183/24183	---M--	200	added ('OK')	application/pdf	etag:%225e77-4feaea7cf7c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture01.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture01.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:05	682998/682998	---M--	200	added ('OK')	application/pdf	etag:%22a6bf6-57d522a7d5da6%22	http://www.lithoguru.com/scientist/Chris_Mack_CV.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/Chris_Mack_CV.pdf	(from http://www.lithoguru.com/scientist/resume.html)
04:02:10	58713/58713	---M--	200	added ('OK')	application/pdf	etag:%22e559-4fec2c5a6dc00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture02.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture02.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:10	2722443/2722443	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22298a8b-56c2d56508940%22	http://www.lithoguru.com/scientist/litho_papers/How%20to%20write%20a%20good%20scientific%20paper%20-%20Chris%20Mack.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/How%20to%20write%20a%20good%20scientific%20paper%20-%20Chris%20Mack.pdf	(from http://www.lithoguru.com/scientist/science-writing.html)
04:02:11	52599/52599	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22cd77-4feaea7cf7c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture2&3.xlsx	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture2&3.xlsx	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:18	45535/45535	---M--	200	added ('OK')	application/pdf	etag:%22b1df-4fec2c5a6dc00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture05.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture05.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:21	103849/103849	---M--	200	added ('OK')	application/pdf	etag:%22195a9-4feaea7cf7c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture03.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture03.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:21	61822/61822	---M--	200	added ('OK')	application/pdf	etag:%22f17e-4fec2c5a6dc00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture06.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture06.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:23	26624/26624	---M--	200	added ('OK')	application/pdf	etag:%226800-501cc8af7b900%22	http://www.lithoguru.com/scientist/statistics/Homework01.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Homework01.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:33	69004/69004	---M--	200	added ('OK')	application/pdf	etag:%2210d8c-4fec2c5a6dc00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture07.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture07.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:33	65507/65507	---M--	200	added ('OK')	application/pdf	etag:%22ffe3-4fed6e37e3c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture08.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture08.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:39	29621/29621	---M--	200	added ('OK')	application/pdf	etag:%2273b5-4ff3b78b31c00%22	http://www.lithoguru.com/scientist/statistics/Homework02.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Homework02.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:48	88110/88110	---M--	200	added ('OK')	application/pdf	etag:%221582e-4fed6e37e3c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture09.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture09.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:02:48	57439/57439	---M--	200	added ('OK')	application/pdf	etag:%22e05f-4ff3b78b31c00%22	http://www.lithoguru.com/scientist/statistics/Homework02_solutions.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Homework02_solutions.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:02	80656/80656	---M--	200	added ('OK')	application/pdf	etag:%2213b10-4fed6e37e3c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture10.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture10.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:12	393379/393379	---M--	200	added ('OK')	application/pdf	etag:%22600a3-5755c4c2cd1c0%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture04.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture04.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:15	82340/82340	---M--	200	added ('OK')	application/pdf	etag:%22141a4-4feeb01559c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture11.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture11.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:22	55903/55903	---M--	200	added ('OK')	application/pdf	etag:%22da5f-4feeb01559c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture12.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture12.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:32	58169/58169	---M--	200	added ('OK')	application/pdf	etag:%22e339-4feff1f2cfc00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture14.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture14.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:36	25995/25995	---M--	200	added ('OK')	application/pdf	etag:%22658b-4ff4f968a7c00%22	http://www.lithoguru.com/scientist/statistics/Homework03.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Homework03.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:46	56519/56519	---M--	200	added ('OK')	application/pdf	etag:%22dcc7-4ff4f968a7c00%22	http://www.lithoguru.com/scientist/statistics/Homework03_solutions.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Homework03_solutions.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:47	540424/540424	---M--	200	added ('OK')	application/pdf	etag:%2283f08-52d026210b580%22	http://www.lithoguru.com/scientist/statistics/Homework01_solutions.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Homework01_solutions.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:57	59752/59752	---M--	200	added ('OK')	application/pdf	etag:%22e968-4ff3b78b31c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture16.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture16.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:58	72399/72399	---M--	200	added ('OK')	application/pdf	etag:%2211acf-4feff1f2cfc00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture15.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture15.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:03:59	7213/7213	---M--	200	added ('OK')	application/pdf	etag:%221c2d-501f7433a5700%22	http://www.lithoguru.com/scientist/statistics/Homework04.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Homework04.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:04:06	55533/55533	---M--	200	added ('OK')	application/pdf	etag:%22d8ed-4ff3b78b31c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture17.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture17.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:04:08	504143/504143	---M--	200	added ('OK')	application/pdf	etag:%227b14f-4fed6e37e3c00%22	http://www.lithoguru.com/scientist/statistics/Bonus_Texas_Lottery.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Bonus_Texas_Lottery.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:04:09	14911/14911	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223a3f-501f7433a5700%22	http://www.lithoguru.com/scientist/statistics/Homework04.xlsx	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Homework04.xlsx	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:04:11	349672/349672	---M--	200	added ('OK')	application/pdf	etag:%22555e8-5755c4c0e4d40%22	http://www.lithoguru.com/scientist/statistics/StatReview_Lecture13.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Lecture13.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:04:22	81719/81719	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2213f37-501f7433a5700%22	http://www.lithoguru.com/scientist/statistics/Homework04_solution.xlsx	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Homework04_solution.xlsx	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:04:31	125407/125407	---M--	200	added ('OK')	application/pdf	etag:%221e9df-4ff77d2393c00%22	http://www.lithoguru.com/scientist/statistics/StatReview_Equations.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/StatReview_Equations.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:04:35	20331/20331	---M--	200	added ('OK')	application/pdf	etag:%224f6b-4ff77d2393c00%22	http://www.lithoguru.com/scientist/statistics/Practice_Final.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Practice_Final.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:04:42	272057/272057	---M--	200	added ('OK')	application/pdf	etag:%22426b9-501f7433a5700%22	http://www.lithoguru.com/scientist/statistics/Homework04_solution.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Homework04_solution.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:04:43	45449/45449	---M--	200	added ('OK')	application/pdf	etag:%22b189-4ff77d2393c00%22	http://www.lithoguru.com/scientist/statistics/Practice_Final_solution.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Practice_Final_solution.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:04:53	60833/60833	---M--	200	added ('OK')	image/gif	etag:%22eda1-45fdfe91a4000%22	http://www.lithoguru.com/images/artwork.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/artwork.gif	(from http://www.lithoguru.com/marymackart/)
04:05:26	477609/477609	---M--	200	added ('OK')	application/pdf	etag:%22749a9-5755c4bff0b00%22	http://www.lithoguru.com/scientist/statistics/Statistics%20-%20the%20big%20picture.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Statistics%20-%20the%20big%20picture.pdf	(from http://www.lithoguru.com/scientist/statistics/review.html)
04:05:36	265692/265692	---M--	200	added ('OK')	application/pdf	etag:%2240ddc-4940c79279c00%22	http://www.lithoguru.com/marymackart/Watercolors_by_Mary_Mack.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/marymackart/Watercolors_by_Mary_Mack.pdf	(from http://www.lithoguru.com/marymackart/)
04:07:46	1135104/1135104	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22115200-4940c79279c00%22	http://www.lithoguru.com/marymackart/Watercolors_by_Mary_Mack.pps	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/marymackart/Watercolors_by_Mary_Mack.ppt	(from http://www.lithoguru.com/marymackart/)
04:07:51	25412/25412	---M--	200	added ('OK')	image/jpeg	etag:%226344-40b162254a000%22	http://www.lithoguru.com/images/Photos/Chris%20Cartoon%20Head.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/Chris%20Cartoon%20Head.jpg	(from http://www.lithoguru.com/scientist/litho_lite/cartoons.html)
